stock_code,market,exchange,asset_type,name,current_price,close_price,open_price,high,low,volume,market_cap,pe_ratio,pb_ratio,dividend_yield,total_shares,circulating_shares,week_52_high,week_52_low,industry_l1,industry_l2,industry_l3,theme_tags,industry_source,industry_updated_at,instrument_type,is_fund_like,tradable_flag,instrument_source,instrument_updated_at,source,ingest_time
06193,HK,,,,,,,,,,,,,,,,,,工业,建筑,,港股;工业;建筑,akshare_eastmoney_company_profile,2026-06-02T14:23:19.847048,common_stock,False,True,,,,
06196,HK,,,,,,,,,,,,,,,,,,金融业,银行,,港股;金融业;银行;金融服务,akshare_eastmoney_company_profile,2026-06-02T14:23:19.827034,common_stock,False,True,,,,
06198,HK,,,,,,,,,,,,,,,,,,工业,工用运输,,港股;工业;工用运输,akshare_eastmoney_company_profile,2026-06-02T14:23:19.852499,common_stock,False,True,,,,
06199,HK,,,,,,,,,,,,,,,,,,金融业,银行,,港股;金融业;银行;金融服务,akshare_eastmoney_company_profile,2026-06-02T14:23:19.850756,common_stock,False,True,,,,
06288,HK,,,,,,,,,,,,,,,,,,非必需性消费,纺织及服饰,,港股;非必需性消费;纺织及服饰;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:19.870680,common_stock,False,True,,,,
06600,HK,,,,,,,,,,,,,,,,,,非必需性消费,家庭电器及用品,,港股;非必需性消费;家庭电器及用品;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:19.910929,common_stock,False,True,,,,
06601,HK,,,,,,,,,,,,,,,,,,非必需性消费,消费者主要零售商,,港股;非必需性消费;消费者主要零售商;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:19.949767,common_stock,False,True,,,,
06603,HK,,,,,,,,,,,,,,,,,,必需性消费,食物饮品,,港股;必需性消费;食物饮品,akshare_eastmoney_company_profile,2026-06-02T14:23:19.939845,common_stock,False,True,,,,
06606,HK,,,,,,,,,,,,,,,,,,医疗保健业,其他医疗保健,,港股;医疗保健业;其他医疗保健;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:19.951353,common_stock,False,True,,,,
06608,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:19.966436,common_stock,False,True,,,,
06609,HK,,,,,,,,,,,,,,,,,,医疗保健业,其他医疗保健,,港股;医疗保健业;其他医疗保健;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:20.000517,common_stock,False,True,,,,
06610,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:20.003114,common_stock,False,True,,,,
06611,HK,,,,,,,,,,,,,,,,,,地产业,地产,,港股;地产业;地产;房地产,akshare_eastmoney_company_profile,2026-06-02T14:23:20.017779,common_stock,False,True,,,,
06613,HK,,,,,,,,,,,,,,,,,,工业,工业工程,,港股;工业;工业工程,akshare_eastmoney_company_profile,2026-06-02T14:23:20.021041,common_stock,False,True,,,,
06616,HK,,,,,,,,,,,,,,,,,,原材料业,原材料,,港股;原材料业;原材料;资源材料,akshare_eastmoney_company_profile,2026-06-02T14:23:20.051374,common_stock,False,True,,,,
06618,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:20.074233,common_stock,False,True,,,,
06622,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:20.085828,common_stock,False,True,,,,
06623,HK,,,,,,,,,,,,,,,,,,金融业,其他金融,,港股;金融业;其他金融;金融服务,akshare_eastmoney_company_profile,2026-06-02T14:23:20.083997,common_stock,False,True,,,,
06626,HK,,,,,,,,,,,,,,,,,,地产业,地产,,港股;地产业;地产;房地产,akshare_eastmoney_company_profile,2026-06-02T14:23:20.138353,common_stock,False,True,,,,
06628,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:20.163544,common_stock,False,True,,,,
06633,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:20.201762,common_stock,False,True,,,,
06636,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:20.189916,common_stock,False,True,,,,
06638,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:20.227696,common_stock,False,True,,,,
06639,HK,,,,,,,,,,,,,,,,,,医疗保健业,其他医疗保健,,港股;医疗保健业;其他医疗保健;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:20.252783,common_stock,False,True,,,,
06651,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:20.261358,common_stock,False,True,,,,
06655,HK,,,,,,,,,,,,,,,,,,工业,建筑,,港股;工业;建筑,akshare_eastmoney_company_profile,2026-06-02T14:23:20.349098,common_stock,False,True,,,,
06656,HK,,,,,,,,,,,,,,,,,,工业,工业工程,,港股;工业;工业工程,akshare_eastmoney_company_profile,2026-06-02T14:23:20.295208,common_stock,False,True,,,,
06657,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:20.336144,common_stock,False,True,,,,
06660,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:20.326579,common_stock,False,True,,,,
06661,HK,,,,,,,,,,,,,,,,,,公用事业,公用事业,,港股;公用事业;高股息,akshare_eastmoney_company_profile,2026-06-02T14:23:20.368649,common_stock,False,True,,,,
06663,HK,,,,,,,,,,,,,,,,,,非必需性消费,支援服务,,港股;非必需性消费;支援服务,akshare_eastmoney_company_profile,2026-06-02T14:23:20.346735,common_stock,False,True,,,,
06666,HK,,,,,,,,,,,,,,,,,,地产业,地产,,港股;地产业;地产;房地产,akshare_eastmoney_company_profile,2026-06-02T14:23:20.377119,common_stock,False,True,,,,
06667,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:20.532413,common_stock,False,True,,,,
06668,HK,,,,,,,,,,,,,,,,,,地产业,地产,,港股;地产业;地产;房地产,akshare_eastmoney_company_profile,2026-06-02T14:23:20.476194,common_stock,False,True,,,,
06669,HK,,,,,,,,,,,,,,,,,,医疗保健业,其他医疗保健,,港股;医疗保健业;其他医疗保健;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:20.422311,common_stock,False,True,,,,
06676,HK,,,,,,,,,,,,,,,,,,原材料业,一般金属及矿石,,港股;原材料业;一般金属及矿石;资源材料,akshare_eastmoney_company_profile,2026-06-02T14:23:20.497749,common_stock,False,True,,,,
06677,HK,,,,,,,,,,,,,,,,,,地产业,地产,,港股;地产业;地产;房地产,akshare_eastmoney_company_profile,2026-06-02T14:23:20.473254,common_stock,False,True,,,,
06680,HK,,,,,,,,,,,,,,,,,,原材料业,一般金属及矿石,,港股;原材料业;一般金属及矿石;资源材料,akshare_eastmoney_company_profile,2026-06-02T14:23:20.474820,common_stock,False,True,,,,
06681,HK,,,,,,,,,,,,,,,,,,医疗保健业,其他医疗保健,,港股;医疗保健业;其他医疗保健;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:20.554178,common_stock,False,True,,,,
06682,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:20.545316,common_stock,False,True,,,,
06683,HK,,,,,,,,,,,,,,,,,,必需性消费,食物饮品,,港股;必需性消费;食物饮品,akshare_eastmoney_company_profile,2026-06-02T14:23:20.512123,common_stock,False,True,,,,
06686,HK,,,,,,,,,,,,,,,,,,金融业,其他金融,,港股;金融业;其他金融;金融服务,akshare_eastmoney_company_profile,2026-06-02T14:23:20.750165,common_stock,False,True,,,,
06687,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:20.680025,common_stock,False,True,,,,
06690,HK,,,,,,,,,,,,,,,,,,非必需性消费,家庭电器及用品,,港股;非必需性消费;家庭电器及用品;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:20.751571,common_stock,False,True,,,,
06693,HK,,,,,,,,,,,,,,,,,,原材料业,黄金及贵金属,,港股;原材料业;黄金及贵金属;资源材料,akshare_eastmoney_company_profile,2026-06-02T14:23:20.747298,common_stock,False,True,,,,
06696,HK,,,,,,,,,,,,,,,,,,非必需性消费,媒体及娱乐,,港股;非必需性消费;媒体及娱乐;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:20.800723,common_stock,False,True,,,,
06698,HK,,,,,,,,,,,,,,,,,,非必需性消费,媒体及娱乐,,港股;非必需性消费;媒体及娱乐;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:20.816894,common_stock,False,True,,,,
06699,HK,,,,,,,,,,,,,,,,,,医疗保健业,其他医疗保健,,港股;医疗保健业;其他医疗保健;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:20.791731,common_stock,False,True,,,,
06805,HK,,,,,,,,,,,,,,,,,,工业,工业工程,,港股;工业;工业工程,akshare_eastmoney_company_profile,2026-06-02T14:23:20.754424,common_stock,False,True,,,,
06806,HK,,,,,,,,,,,,,,,,,,金融业,其他金融,,港股;金融业;其他金融;金融服务,akshare_eastmoney_company_profile,2026-06-02T14:23:20.783408,common_stock,False,True,,,,
06808,HK,,,,,,,,,,,,,,,,,,非必需性消费,消费者主要零售商,,港股;非必需性消费;消费者主要零售商;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:20.878171,common_stock,False,True,,,,
06809,HK,,,,,,,,,,,,,,,,,,资讯科技业,半导体,,港股;资讯科技业;半导体;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:20.958617,common_stock,False,True,,,,
06810,HK,,,,,,,,,,,,,,,,,,资讯科技业,资讯科技器材,,港股;资讯科技业;资讯科技器材;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:20.949733,common_stock,False,True,,,,
06811,HK,,,,,,,,,,,,,,,,,,非必需性消费,旅游及消闲设施,,港股;非必需性消费;旅游及消闲设施;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:20.967513,common_stock,False,True,,,,
06812,HK,,,,,,,,,,,,,,,,,,非必需性消费,支援服务,,港股;非必需性消费;支援服务,akshare_eastmoney_company_profile,2026-06-02T14:23:21.026353,common_stock,False,True,,,,
06816,HK,,,,,,,,,,,,,,,,,,工业,建筑,,港股;工业;建筑,akshare_eastmoney_company_profile,2026-06-02T14:23:21.000257,common_stock,False,True,,,,
06818,HK,,,,,,,,,,,,,,,,,,金融业,银行,,港股;金融业;银行;金融服务,akshare_eastmoney_company_profile,2026-06-02T14:23:21.066696,common_stock,False,True,,,,
06820,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:21.009762,common_stock,False,True,,,,
06821,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:21.012306,common_stock,False,True,,,,
06822,HK,,,,,,,,,,,,,,,,,,非必需性消费,家庭电器及用品,,港股;非必需性消费;家庭电器及用品;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:21.040477,common_stock,False,True,,,,
06823,HK,,,,,,,,,,,,,,,,,,电讯业,电讯,,港股;电讯业;电讯,akshare_eastmoney_company_profile,2026-06-02T14:23:21.079078,common_stock,False,True,,,,
06826,HK,,,,,,,,,,,,,,,,,,医疗保健业,其他医疗保健,,港股;医疗保健业;其他医疗保健;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:21.075375,common_stock,False,True,,,,
06828,HK,,,,,,,,,,,,,,,,,,公用事业,公用事业,,港股;公用事业;高股息,akshare_eastmoney_company_profile,2026-06-02T14:23:21.283994,common_stock,False,True,,,,
06829,HK,,,,,,,,,,,,,,,,,,工业,建筑,,港股;工业;建筑,akshare_eastmoney_company_profile,2026-06-02T14:23:21.167853,common_stock,False,True,,,,
06830,HK,,,,,,,,,,,,,,,,,,非必需性消费,汽车,,港股;非必需性消费;汽车;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:21.150131,common_stock,False,True,,,,
06831,HK,,,,,,,,,,,,,,,,,,非必需性消费,旅游及消闲设施,,港股;非必需性消费;旅游及消闲设施;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:21.169486,common_stock,False,True,,,,
06833,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:21.200553,common_stock,False,True,,,,
06838,HK,,,,,,,,,,,,,,,,,,非必需性消费,纺织及服饰,,港股;非必需性消费;纺织及服饰;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:21.322698,common_stock,False,True,,,,
06839,HK,,,,,,,,,,,,,,,,,,公用事业,公用事业,,港股;公用事业;高股息,akshare_eastmoney_company_profile,2026-06-02T14:23:21.215182,common_stock,False,True,,,,
06855,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:21.273962,common_stock,False,True,,,,
06858,HK,,,,,,,,,,,,,,,,,,非必需性消费,家庭电器及用品,,港股;非必需性消费;家庭电器及用品;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:21.251158,common_stock,False,True,,,,
06860,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:21.285469,common_stock,False,True,,,,
06862,HK,,,,,,,,,,,,,,,,,,非必需性消费,旅游及消闲设施,,港股;非必需性消费;旅游及消闲设施;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:21.299442,common_stock,False,True,,,,
06865,HK,,,,,,,,,,,,,,,,,,工业,工业工程,,港股;工业;工业工程,akshare_eastmoney_company_profile,2026-06-02T14:23:21.320512,common_stock,False,True,,,,
06866,HK,,,,,,,,,,,,,,,,,,金融业,其他金融,,港股;金融业;其他金融;金融服务,akshare_eastmoney_company_profile,2026-06-02T14:23:21.311386,common_stock,False,True,,,,
06868,HK,,,,,,,,,,,,,,,,,,必需性消费,食物饮品,,港股;必需性消费;食物饮品,akshare_eastmoney_company_profile,2026-06-02T14:23:21.356429,common_stock,False,True,,,,
06869,HK,,,,,,,,,,,,,,,,,,资讯科技业,资讯科技器材,,港股;资讯科技业;资讯科技器材;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:21.385911,common_stock,False,True,,,,
06871,HK,,,,,,,,,,,,,,,,,,工业,工业工程,,港股;工业;工业工程,akshare_eastmoney_company_profile,2026-06-02T14:23:21.428912,common_stock,False,True,,,,
06872,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:21.437511,common_stock,False,True,,,,
06877,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:21.483691,common_stock,False,True,,,,
06878,HK,,,,,,,,,,,,,,,,,,地产业,地产,,港股;地产业;地产;房地产,akshare_eastmoney_company_profile,2026-06-02T14:23:21.509933,common_stock,False,True,,,,
06881,HK,,,,,,,,,,,,,,,,,,金融业,其他金融,,港股;金融业;其他金融;金融服务,akshare_eastmoney_company_profile,2026-06-02T14:23:21.522080,common_stock,False,True,,,,
06882,HK,,,,,,,,,,,,,,,,,,非必需性消费,旅游及消闲设施,,港股;非必需性消费;旅游及消闲设施;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:21.524773,common_stock,False,True,,,,
06883,HK,,,,,,,,,,,,,,,,,,医疗保健业,其他医疗保健,,港股;医疗保健业;其他医疗保健;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:21.546896,common_stock,False,True,,,,
06885,HK,,,,,,,,,,,,,,,,,,能源业,煤炭,,港股;能源业;煤炭;资源能源,akshare_eastmoney_company_profile,2026-06-02T14:23:21.645846,common_stock,False,True,,,,
06886,HK,,,,,,,,,,,,,,,,,,金融业,其他金融,,港股;金融业;其他金融;金融服务,akshare_eastmoney_company_profile,2026-06-02T14:23:21.578333,common_stock,False,True,,,,
06887,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:21.648929,common_stock,False,True,,,,
06888,HK,,,,,,,,,,,,,,,,,,工业,建筑,,港股;工业;建筑,akshare_eastmoney_company_profile,2026-06-02T14:23:21.587410,common_stock,False,True,,,,
06889,HK,,,,,,,,,,,,,,,,,,非必需性消费,旅游及消闲设施,,港股;非必需性消费;旅游及消闲设施;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:21.628960,common_stock,False,True,,,,
06890,HK,,,,,,,,,,,,,,,,,,原材料业,一般金属及矿石,,港股;原材料业;一般金属及矿石;资源材料,akshare_eastmoney_company_profile,2026-06-02T14:23:21.669900,common_stock,False,True,,,,
06893,HK,,,,,,,,,,,,,,,,,,医疗保健业,其他医疗保健,,港股;医疗保健业;其他医疗保健;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:21.627144,common_stock,False,True,,,,
06896,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:21.647156,common_stock,False,True,,,,
06898,HK,,,,,,,,,,,,,,,,,,工业,工用支援,,港股;工业;工用支援,akshare_eastmoney_company_profile,2026-06-02T14:23:21.708658,common_stock,False,True,,,,
06899,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:21.692709,common_stock,False,True,,,,
06900,HK,,,,,,,,,,,,,,,,,,地产业,地产,,港股;地产业;地产;房地产,akshare_eastmoney_company_profile,2026-06-02T14:23:21.770084,common_stock,False,True,,,,
06908,HK,,,,,,,,,,,,,,,,,,资讯科技业,半导体,,港股;资讯科技业;半导体;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:21.854307,common_stock,False,True,,,,
06909,HK,,,,,,,,,,,,,,,,,,非必需性消费,专业零售,,港股;非必需性消费;专业零售;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:21.851720,common_stock,False,True,,,,
06911,HK,,,,,,,,,,,,,,,,,,必需性消费,食物饮品,,港股;必需性消费;食物饮品,akshare_eastmoney_company_profile,2026-06-02T14:23:21.869698,common_stock,False,True,,,,
06913,HK,,,,,,,,,,,,,,,,,,非必需性消费,支援服务,,港股;非必需性消费;支援服务,akshare_eastmoney_company_profile,2026-06-02T14:23:21.871227,common_stock,False,True,,,,
06918,HK,,,,,,,,,,,,,,,,,,非必需性消费,家庭电器及用品,,港股;非必需性消费;家庭电器及用品;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:21.928132,common_stock,False,True,,,,
06919,HK,,,,,,,,,,,,,,,,,,非必需性消费,支援服务,,港股;非必需性消费;支援服务,akshare_eastmoney_company_profile,2026-06-02T14:23:21.885958,common_stock,False,True,,,,
06922,HK,,,,,,,,,,,,,,,,,,医疗保健业,其他医疗保健,,港股;医疗保健业;其他医疗保健;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:21.894560,common_stock,False,True,,,,
06928,HK,,,,,,,,,,,,,,,,,,非必需性消费,汽车,,港股;非必需性消费;汽车;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:21.897239,common_stock,False,True,,,,
06929,HK,,,,,,,,,,,,,,,,,,医疗保健业,其他医疗保健,,港股;医疗保健业;其他医疗保健;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:22.009459,common_stock,False,True,,,,
06933,HK,,,,,,,,,,,,,,,,,,资讯科技业,软件服务,,港股;资讯科技业;软件服务;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:21.996592,common_stock,False,True,,,,
06936,HK,,,,,,,,,,,,,,,,,,工业,工用运输,,港股;工业;工用运输,akshare_eastmoney_company_profile,2026-06-02T14:23:22.077040,common_stock,False,True,,,,
06938,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:22.087500,common_stock,False,True,,,,
06939,HK,,,,,,,,,,,,,,,,,,资讯科技业,半导体,,港股;资讯科技业;半导体;科技,akshare_eastmoney_company_profile,2026-06-02T14:23:22.181072,common_stock,False,True,,,,
06955,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:22.103936,common_stock,False,True,,,,
06958,HK,,,,,,,,,,,,,,,,,,地产业,地产,,港股;地产业;地产;房地产,akshare_eastmoney_company_profile,2026-06-02T14:23:22.101324,common_stock,False,True,,,,
06959,HK,,,,,,,,,,,,,,,,,,非必需性消费,支援服务,,港股;非必需性消费;支援服务,akshare_eastmoney_company_profile,2026-06-02T14:23:22.119344,common_stock,False,True,,,,
06960,HK,,,,,,,,,,,,,,,,,,工业,工业工程,,港股;工业;工业工程,akshare_eastmoney_company_profile,2026-06-02T14:23:22.183624,common_stock,False,True,,,,
06963,HK,,,,,,,,,,,,,,,,,,金融业,保险,,港股;金融业;保险;金融服务,akshare_eastmoney_company_profile,2026-06-02T14:23:22.177686,common_stock,False,True,,,,
06966,HK,,,,,,,,,,,,,,,,,,非必需性消费,支援服务,,港股;非必需性消费;支援服务,akshare_eastmoney_company_profile,2026-06-02T14:23:22.174594,common_stock,False,True,,,,
06968,HK,,,,,,,,,,,,,,,,,,地产业,地产,,港股;地产业;地产;房地产,akshare_eastmoney_company_profile,2026-06-02T14:23:22.353253,common_stock,False,True,,,,
06969,HK,,,,,,,,,,,,,,,,,,非必需性消费,家庭电器及用品,,港股;非必需性消费;家庭电器及用品;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:22.206259,common_stock,False,True,,,,
06978,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:22.204852,common_stock,False,True,,,,
06979,HK,,,,,,,,,,,,,,,,,,必需性消费,食物饮品,,港股;必需性消费;食物饮品,akshare_eastmoney_company_profile,2026-06-02T14:23:22.220484,common_stock,False,True,,,,
06980,HK,,,,,,,,,,,,,,,,,,必需性消费,食物饮品,,港股;必需性消费;食物饮品,akshare_eastmoney_company_profile,2026-06-02T14:23:22.278261,common_stock,False,True,,,,
06988,HK,,,,,,,,,,,,,,,,,,非必需性消费,媒体及娱乐,,港股;非必需性消费;媒体及娱乐;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:22.422839,common_stock,False,True,,,,
06989,HK,,,,,,,,,,,,,,,,,,地产业,地产,,港股;地产业;地产;房地产,akshare_eastmoney_company_profile,2026-06-02T14:23:22.393532,common_stock,False,True,,,,
06990,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:22.380830,common_stock,False,True,,,,
06993,HK,,,,,,,,,,,,,,,,,,非必需性消费,消费者主要零售商,,港股;非必需性消费;消费者主要零售商;消费,akshare_eastmoney_company_profile,2026-06-02T14:23:22.462617,common_stock,False,True,,,,
06996,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:22.404842,common_stock,False,True,,,,
06998,HK,,,,,,,,,,,,,,,,,,医疗保健业,药品及生物科技,,港股;医疗保健业;药品及生物科技;医药医疗,akshare_eastmoney_company_profile,2026-06-02T14:23:22.406336,common_stock,False,True,,,,
06999,HK,,,,,,,,,,,,,,,,,,地产业,地产,,港股;地产业;地产;房地产,akshare_eastmoney_company_profile,2026-06-02T14:23:22.420201,common_stock,False,True,,,,
07200,HK,,,,,,,,,,,,,,,,,,基金,杠杆及反向产品,,港股;ETF;杠杆反向;衍生品;基金;杠杆及反向产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
07226,HK,,,,,,,,,,,,,,,,,,基金,杠杆及反向产品,,港股;ETF;杠杆反向;衍生品;基金;杠杆及反向产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
07233,HK,,,,,,,,,,,,,,,,,,基金,杠杆及反向产品,,港股;ETF;杠杆反向;衍生品;基金;杠杆及反向产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
07234,HK,,,,,,,,,,,,,,,,,,基金,杠杆及反向产品,,港股;ETF;杠杆反向;衍生品;基金;杠杆及反向产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
07261,HK,,,,,,,,,,,,,,,,,,基金,杠杆及反向产品,,港股;ETF;杠杆反向;衍生品;基金;杠杆及反向产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
07262,HK,,,,,,,,,,,,,,,,,,基金,杠杆及反向产品,,港股;ETF;杠杆反向;衍生品;基金;杠杆及反向产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
07266,HK,,,,,,,,,,,,,,,,,,基金,杠杆及反向产品,,港股;ETF;杠杆反向;衍生品;基金;杠杆及反向产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
07288,HK,,,,,,,,,,,,,,,,,,基金,杠杆及反向产品,,港股;ETF;杠杆反向;衍生品;基金;杠杆及反向产品;被动产品,nan+local_taxonomy+local_taxonomy+local_taxonomy;local_registry_enrichment,2026-06-03T07:15:43.584322,fund_like,True,True,local_registry_enrichment,2026-06-03T07:15:43.584322,,
